verstandig|"<div class=""article""><div class=""k"">verstandig</div>verstandig<br/> * wie zijn verstand gebruikt<br/>vb:als je verstandig bent, blijf je vandaag in bed<br/>tegenstellingen: gek getikt maf</div>"
versterken|"<div class=""article""><div class=""k"">versterken</div>versterken<br/> * sterker maken<br/>vb:die oefening versterkt de spieren</div>"
verstoken|"<div class=""article""><div class=""k"">verstoken</div>verstoken<br/> * het zonder dat moeten stellen, het moeten missen<br/>vb:hij is verstoken van huishoudelijke hulp</div>"
verstoppen|"<div class=""article""><div class=""k"">verstoppen</div>verstoppen<br/> * ervoor zorgen dat anderen het niet zien of merken<br/>vb:wie heeft die lolly onder mijn trui verstopt?<br/>synoniem: verbergen<br/>tegenstelling: tonen</div>"
verstuiken|"<div class=""article""><div class=""k"">verstuiken</div>verstuiken<br/> * de banden ervan rekken of scheuren<br/>vb:hij heeft zijn enkel verstuikt</div>"
vertalen|"<div class=""article""><div class=""k"">vertalen</div>vertalen<br/> * in een andere taal overbrengen<br/>vb:wie heeft dat Engelse boek vertaald?<br/> * het omzetten om bruikbaar te maken<br/>vb:hij heeft zijn ideeÃ«n vertaald in praktische plannen</div>"
verte|"<div class=""article""><div class=""k"">verte</div>verte<br/> * gebied dat veraf ligt<br/>vb:in de verte zagen we een schip<br/><br/> * het lijkt in de verste verte niet<br/> [totaal niet]</div>"
vertegenwoordiger|"<div class=""article""><div class=""k"">vertegenwoordiger</div>vertegenwoordiger<br/> * wie namens anderen aanwezig is of optreedt<br/>vb:een ambassadeur is een vertegenwoordiger van zijn land in het<br/>buitenland<br/> * wie voor een fabriek artikelen verkoopt aan winkels<br/>vb:dit bedrijf zoekt goede vertegenwoordigers</div>"
vertellen|"<div class=""article""><div class=""k"">vertellen</div>vertellen<br/> * het mondeling doorgeven<br/>vb:mijn opa kan prachtig vertellen<br/><br/> * het in geuren en kleuren vertellen<br/> [heel uitgebreid]<br/> * niet veel te vertellen hebben<br/> [niet veel macht hebben]<br/> * dat hoef je mij niet te vertellen<br/> [dat weet ik allang]<br/> * het verder vertellen<br/> [aan andere mensen]<br/> * vertel mij wat!<br/> [dat weet ik allang]<br/> * je kunt me nog meer vertellen!<br/> [dat geloof ik niet]</div>"
vertonen|"<div class=""article""><div class=""k"">vertonen</div>vertonen<br/> * het laten zien, zichtbaar maken<br/>vb:in die bioscoop vertonen ze de nieuwste films<br/><br/> * tekenen van angst vertonen<br/> [hij ziet er angstig uit]<br/><br/> * je laten zien<br/>vb:hij kan zich met dit kapsel niet op straat vertonen</div>"
vertrek|"<div class=""article""><div class=""k"">vertrek</div>vertrek<br/> * ruimte in gebouw, met vier muren, vloer en plafond<br/>vb:in dit vertrek kunt u even wachten<br/>synoniem: kamer<br/> * het weggaan<br/>vb:het vertrek van de club is uitgesteld</div>"
vertrekken|"<div class=""article""><div class=""k"">vertrekken</div>vertrekken<br/> * het een andere uitdrukking geven<br/>vb:hij vertrok zijn mond tot een grijns<br/> * van deze plaats vandaan gaan<br/>vb:als iedereen klaar is, vertrekken we<br/>synoniem: weggaan<br/>tegenstelling: terugkomen</div>"
vertrouwelijk|"<div class=""article""><div class=""k"">vertrouwelijk</div>vertrouwelijk<br/> * zoals mensen die elkaar goed kennen<br/>vb:wij gaan heel vertrouwelijk met onze buren om<br/> * niet voor vreemden bestemd<br/>vb:dit is vertrouwelijke informatie<br/>tegenstellingen: openbaar publiek</div>"
vertrouwen|"<div class=""article""><div class=""k"">vertrouwen</div>vertrouwen<br/> * het geloof dat je op iemand kunt rekenen<br/>vb:ik heb wel vertrouwen in mijn vriend<br/><br/> * daar heb ik geen vertrouwen in<br/> [ik geloof niet dat het zal lukken]<br/> * ze is erg goed van vertrouwen<br/> [denkt dat iedereen eerlijk is]<br/> * hem in vertrouwen nemen<br/> [een geheim vertellen]</div>"
vertrouwen 2|"<div class=""article""><div class=""k"">vertrouwen 2</div>vertrouwen [2]<br/> * geloven dat hij eerlijk is<br/>vb:ik vertrouw deze aannemer volkomen<br/> * op iets of iemand rekenen<br/>vb:ze vertrouwt op haar gevoel</div>"
vervangen|"<div class=""article""><div class=""k"">vervangen</div>vervangen<br/> * de plaats van iemand of iets innemen<br/>vb:deze ambtenaar vervangt de burgemeester<br/> * iemand of iets anders ervoor in de plaats stellen<br/>vb:dit onderdeel van uw wasmachine moet vervangen worden</div>"
vervelen|"<div class=""article""><div class=""k"">vervelen</div>vervelen<br/> * je naar voelen omdat je niets leuks te doen hebt<br/>vb:mijn broer verveelt zich altijd in de vakantie<br/> * hem niet boeien<br/>vb:dat boek verveelt mij<br/><br/> * tot vervelens toe<br/> [tot het hinderlijk wordt]<br/><br/>tegenstellingen: onderhouden vermaken amuseren</div>"
vervelend|"<div class=""article""><div class=""k"">vervelend</div>vervelend<br/> * zonder afwisseling<br/>vb:wat een vervelende film, ik val bijna in slaap<br/>synoniemen: eentonig saai<br/>tegenstellingen: boeiend spannend fascinerend<br/> * waar je door gestoord of belemmerd wordt<br/>vb:hij doet erg vervelend tegen zijn tante<br/>synoniemen: lastig hinderlijk<br/>tegenstellingen: leuk fijn prettig plezierig aangenaam</div>"
verven|"<div class=""article""><div class=""k"">verven</div>verven<br/> * met verf een kleur geven<br/>vb:we hebben de deuren groen geverfd</div>"
vervoeren|"<div class=""article""><div class=""k"">vervoeren</div>vervoeren<br/> * naar een andere plaats brengen<br/>vb:de taxi vervoert de passagiers naar het station<br/>synoniem: transporteren</div>"
vervolgen|"<div class=""article""><div class=""k"">vervolgen</div>vervolgen<br/> * het blijven doen, verder gaan<br/>vb:na de oorlog kon hij zijn studie vervolgen<br/>synoniemen: doorgaan continueren voortzetten<br/>tegenstelling: opgeven<br/> * hem achterna zitten om gevangen te nemen<br/>vb:in de oorlog werden de joden vervolgd<br/> * hem voor de rechter laten komen<br/>vb:deze man wordt vervolgd wegens diefstal<br/>synoniem: aanklagen</div>"
vervolgens|"<div class=""article""><div class=""k"">vervolgens</div>vervolgens<br/> * na dat andere<br/>vb:we drinken een borrel en vervolgens gaan we lekker eten<br/>synoniemen: daarna dan toen verder</div>"
vervuilen|"<div class=""article""><div class=""k"">vervuilen</div>vervuilen<br/> * het vuil maken<br/>vb:het water in de grachten is ernstig vervuild<br/>synoniem: verontreinigen<br/>tegenstellingen: schoonmaken reinigen</div>"
vervullen|"<div class=""article""><div class=""k"">vervullen</div>vervullen<br/> * het in de praktijk brengen<br/>vb:hij vervult een moeilijke functie<br/>synoniem: uitoefenen<br/> * werkelijkheid laten worden<br/>vb:al mijn wensen werden vervuld</div>"
verwaarlozen|"<div class=""article""><div class=""k"">verwaarlozen</div>verwaarlozen<br/> * er niet langer aandacht of zorg aan besteden<br/>vb:die moeder verwaarloost haar kinderen<br/>tegenstelling: verzorgen</div>"
verwachten|"<div class=""article""><div class=""k"">verwachten</div>verwachten<br/> * ervan uitgaan dat hij komt<br/>vb:we verwachten bezoek<br/><br/> * een kind verwachten<br/> [zwanger zijn]<br/><br/> * denken dat het zal gebeuren<br/>vb:ik verwacht dat onze club zal winnen<br/><br/> * je verwacht te veel van me<br/> [je wilt dat ik meer doe dan ik kan]</div>"
verwachting|"<div class=""article""><div class=""k"">verwachting</div>verwachting<br/> * het denken of hopen dat het zal gebeuren<br/>vb:we luisteren naar de weersverwachting<br/><br/> * onze verwachtingen zijn overtroffen<br/> [het ging beter dan we gehoopt hadden]<br/> * dat beantwoordt aan de verwachtingen<br/> [dat gaat zoals we gedacht hadden]<br/> * in verwachting zijn<br/> [zwanger zijn]<br/> * hoge verwachtingen hebben<br/> [veel verwachten]</div>"
verwant|"<div class=""article""><div class=""k"">verwant</div>verwant<br/> * hij of zij is familie van je<br/>vb:wij zijn verwanten van elkaar<br/><br/> * ik voel me met hem verwant<br/> [met hem verbonden]<br/> * verwante talen<br/> [talen die familie van elkaar zijn]</div>"
verwarming|"<div class=""article""><div class=""k"">verwarming</div>verwarming<br/> * toestel dat dient om een huis warm te maken<br/>vb:de ketel van de centrale verwarming is stuk</div>"
verwarren|"<div class=""article""><div class=""k"">verwarren</div>verwarren<br/> * het door elkaar doen zodat het rommelig wordt<br/>vb:wie heeft al dat touw zo verward?<br/> * per ongeluk verwisselen in je gedachten<br/>vb:die tweelingen worden vaak met elkaar verward</div>"
verwekken|"<div class=""article""><div class=""k"">verwekken</div>verwekken<br/> * de oorzaak zijn van de dingen die volgen<br/>vb:die opmerking verwekte veel onrust<br/><br/> * een kind verwekken<br/> [een eicel bevruchten zodat een kind ontstaat]<br/><br/>synoniemen: veroorzaken wekken</div>"
verwijderen|"<div class=""article""><div class=""k"">verwijderen</div>verwijderen<br/> * weghalen of laten verdwijnen<br/>vb:de dokter heeft een stukje ijzer uit haar hand verwijderd<br/><br/> * hij wordt van school verwijderd<br/> [weggestuurd]<br/><br/>tegenstelling: toevoegen</div>"
verwijzen|"<div class=""article""><div class=""k"">verwijzen</div>verwijzen<br/> * hem daarheen doorsturen<br/>vb:de dokter heeft hem naar de specialist verwezen<br/> * het noemen omdat het ermee te maken heeft<br/>vb:de schrijver verwijst in deze tekst naar een ander artikel</div>"
verwonden|"<div class=""article""><div class=""k"">verwonden</div>verwonden<br/> * een beschadiging in de huid toebrengen<br/>vb:bij dat zagen heeft hij zijn hand verwond</div>"
verwonderen|"<div class=""article""><div class=""k"">verwonderen</div>verwonderen<br/> * ervan opzien omdat je het niet verwacht<br/>vb:het verwondert me dat hij zoveel geduld heeft<br/>synoniem: verbazen</div>"
verzamelen|"<div class=""article""><div class=""k"">verzamelen</div>verzamelen<br/> * ze op Ã©Ã©n plaats bij elkaar brengen<br/>vb:hij verzamelt oude kaarten<br/> * bij elkaar komen<br/>vb:we verzamelden ons op de hoek van de straat</div>"
verzekeren|"<div class=""article""><div class=""k"">verzekeren</div>verzekeren<br/> * ervoor zorgen dat zeker is<br/>vb:bij een vakantie in het zuiden bent u verzekerd van zon<br/><br/> * succes verzekerd!<br/> [het is zeker dat dit een succes wordt]<br/><br/>synoniem: garanderen<br/> * er een overeenkomst voor afsluiten waardoor schade vergoed wordt<br/>vb:wij hebben ons verzekerd tegen brand en diefstal</div>"
verzet|"<div class=""article""><div class=""k"">verzet</div>verzet<br/> * het proberen iets tegen te houden<br/>vb:er is in deze buurt veel verzet tegen het plan<br/><br/> * in verzet komen<br/> [je ergens tegen gaan verzetten]<br/> * verzet plegen<br/> [in opstand komen]<br/> * verzet bieden<br/> [niet meewerken]<br/><br/> * organisatie die iets probeert te doen aan vreemde overheersing<br/>vb:in de tweede wereldoorlog was hij bij het verzet<br/>synoniem: tegenstand</div>"
verzetten|"<div class=""article""><div class=""k"">verzetten</div>verzetten<br/> * proberen het te laten ophouden of niet door te laten gaan<br/>vb:het onderwijs verzet zich tegen de bezuinigingen<br/>tegenstelling: toegeven<br/> * doen of uitvoeren<br/>vb:zij verzetten met elkaar veel werk<br/> * op een andere dag, tijd of plaats zetten<br/>vb:de vergadering is verzet naar dinsdag</div>"
verzinnen|"<div class=""article""><div class=""k"">verzinnen</div>verzinnen<br/> * iets in je hoofd halen<br/>vb:hij verzint altijd prachtige plannen<br/><br/> * een verzonnen verhaal<br/> [niet echt gebeurd]<br/><br/>synoniem: bedenken</div>"
verzoek|"<div class=""article""><div class=""k"">verzoek</div>verzoek<br/> * vraag of iemand iets voor je wil doen<br/>vb:zijn verzoek om een gesprek werd geweigerd<br/><br/> * een verzoek doen<br/> [iets vragen]<br/> * op verzoek van de leerlingen<br/> [de leerlingen vragen erom]<br/> * aan zijn verzoek voldoen<br/> [doen wat hij wenst]</div>"
verzoeken|"<div class=""article""><div class=""k"">verzoeken</div>verzoeken<br/> * zeggen dat je iets wilt hebben of een antwoord wilt krijgen<br/>vb:hij verzocht om stilte<br/>synoniem: vragen<br/>tegenstelling: antwoorden</div>"
verzorgen|"<div class=""article""><div class=""k"">verzorgen</div>verzorgen<br/> * ervoor zorgen dat hij krijgt wat nodig is<br/>vb:de zieke wordt goed verzorgd<br/>tegenstelling: verwaarlozen<br/> * ervoor zorgen dat het in orde komt<br/>vb:wie verzorgt de muziek op dat feest?</div>"
vest|"<div class=""article""><div class=""k"">vest</div>vest<br/> * trui waarbij voorkant open kan<br/>vb:doe je vest aan, het is koud buiten<br/> * jasje zonder mouwen<br/>vb:hij droeg een vest onder zijn pak</div>"
vestigen|"<div class=""article""><div class=""k"">vestigen</div>vestigen<br/> * een vaste plaats geven of krijgen<br/>vb:hij heeft zijn bedrijf in het noorden gevestigd<br/> * een praktijk beginnen<br/>vb:hij heeft zich als arts gevestigd<br/> * erop richten<br/>vb:alle ogen waren op mij gevestigd<br/><br/> * een record vestigen<br/> [tot stand brengen]</div>"
vet|"<div class=""article""><div class=""k"">vet</div>vet<br/> * dierlijke of plantaardige brandstof<br/>vb:er zit een rand vet aan het vlees<br/><br/> * hem zijn vet geven<br/> [flink de waarheid zeggen]<br/> * vloeibaar vet<br/> [olie]<br/><br/> * met veel dierlijke of plantaardige brandstof<br/>vb:dit vlees is erg vet<br/><br/> * zo vet als modder<br/> [heel erg vet]<br/> * vette jaren<br/> [met veel welvaart]<br/> * hij heeft een vet salaris<br/> [hij verdient veel]<br/><br/>tegenstelling: mager<br/> * vies of glad door vet<br/>vb:ik heb vet haar<br/><br/> * een vet gedrukt woord<br/> [dik gedrukt]</div>"
vetzucht|"<div class=""article""><div class=""k"">vetzucht</div>vetzucht<br/> * abnormale vetafzetting bij mens en dier<br/>vb:hij heeft last van vetzucht, hij wordt van water al dik</div>"
via|"<div class=""article""><div class=""k"">via</div>via<br/> * langs dat punt<br/>vb:we gaan via Zaandam naar Amsterdam<br/>synoniem: over<br/> * door middel van, met behulp van<br/>vb:ik heb dat baantje via mijn vader<br/><br/> * ik hoorde het via via<br/> [van iemand die het weer van iemand anders had]</div>"
vieren|"<div class=""article""><div class=""k"">vieren</div>vieren<br/> * er op feestelijke wijze aandacht aan besteden<br/>vb:we vieren feest vandaag</div>"
vierkant|"<div class=""article""><div class=""k"">vierkant</div>vierkant<br/> * figuur met vier even lange zijden<br/>vb:hij tekende een vierkant<br/> * met vier even lange zijden<br/>vb:het blad van deze tafel is vierkant<br/> * om aan te geven dat je lengte en breedte hebt vermenigvuldigd<br/>vb:de tuin is twintig vierkante meter</div>"
vies|"<div class=""article""><div class=""k"">vies</div>vies<br/> * met een onaangename smaak<br/>vb:deze koffie smaakt vies<br/>tegenstelling: heerlijk<br/> * met stof of modder of iets anders besmeurd<br/>vb:de badkamer is erg vies<br/>synoniemen: smerig vuil<br/>tegenstelling: helder<br/> * wat weerzin uitdrukt of oproept<br/>vb:hij trok een vies gezicht<br/><br/> * vies weer<br/> [slecht weer]<br/> * vieze moppen<br/> [die met seks te maken hebben]<br/> * hem vies te pakken nemen<br/> [op een gemene manier]<br/><br/><br/> * er vies van zijn<br/> [het niet leuk of lekker vinden]<br/> * daar ben ik niet vies van<br/> [dat wil ik wel graag]</div>"
vijand|"<div class=""article""><div class=""k"">vijand</div>vijand<br/> * waar je land tegen vecht<br/>vb:in de oorlog waren de Duitsers onze vijand<br/> * wie je haat<br/>vb:ik beschouw hem als mijn vijand<br/><br/> * gezworen vijanden<br/> [die elkaar heel erg haten]<br/> * dat wens je je ergste vijand nog niet toe<br/> [het is heel erg als je dat overkomt]<br/><br/>tegenstelling: vriend</div>"
vinden|"<div class=""article""><div class=""k"">vinden</div>vinden<br/> * een mening hebben<br/>vb:ik vind dat een goed plan<br/><br/> * daar kan ik me wel in vinden<br/> [daar ben ik het mee eens]<br/> * ik vind er niets aan<br/> [het is oninteressant]<br/><br/>synoniem: denken<br/> * hem of het weer ontdekken<br/>vb:ik heb de verloren ring gevonden<br/><br/> * er tijd voor vinden<br/> [voor vrijmaken]<br/> * hem bereid vinden<br/> [van hem horen dat hij het wil doen]<br/> * ze hebben elkaar gevonden<br/> [zijn het eens geworden/ werden verliefd op elkaar]<br/><br/>tegenstelling: zoeken<br/> * het toevallig tegenkomen<br/>vb:ik vond een leuke jas in de uitverkoop<br/><br/> * er iets op vinden<br/> [er een oplossing voor bedenken]<br/><br/> * graag met iemand omgaan<br/>vb:ik kan het goed met haar vinden<br/><br/> * er geen baat bij vinden<br/> [er geen voordeel van hebben]</div>"
vinger|"<div class=""article""><div class=""k"">vinger</div>vinger<br/> * elk van de vijf uitsteeksels van je hand<br/>vb:hij heeft een ring om zijn vinger<br/><br/> * het door de vingers zien<br/> [geen straf geven]<br/> * het in de vingers hebben<br/> [het goed kunnen]<br/> * geen vinger uitsteken<br/> [niets doen om te helpen]<br/> * dat kun je op je vingers natellen<br/> [gemakkelijk begrijpen]<br/> * om je vingers bij af te likken<br/> [erg lekker]<br/> * hem op de vingers tikken<br/> [kritiek geven]<br/> * je in je vingers snijden<br/> [iets doen waar je nadeel van hebt]<br/> * een vinger in de pap hebben<br/> [invloed hebben]<br/> * een vinger aan de pols houden<br/> [opletten hoe het verder gaat]<br/> * hij heeft lange vingers<br/> [hij steelt]<br/> * hij heeft maar een vingerhoedje verstand<br/> [heel weinig]</div>"
vis|"<div class=""article""><div class=""k"">vis</div>vis<br/> * koudbloedig, gewerveld dier dat in het water leeft<br/>vb:hij heeft met zijn hengel een grote vis gevangen<br/><br/> * hem voor rotte vis uitmaken<br/> [heel erg uitschelden]<br/> * zo gezond als een vis<br/> [helemaal gezond]<br/> * je voelen als een vis in het water<br/> [erg prettig, echt op je plaats]<br/> * de vis wordt duur betaald<br/> [je moet er veel voor over hebben]</div>"
visueel|"<div class=""article""><div class=""k"">visueel</div>visueel<br/> * wat met zien te maken heeft<br/>vb:zij is erg visueel ingesteld<br/><br/> * een visueel geheugen<br/> [een geheugen voor beelden]</div>"
vizier|"<div class=""article""><div class=""k"">vizier</div>vizier<br/> * onderdeel op loop van geweer waardoor je kijkt<br/>vb:hij keek door het vizier terwijl hij richtte<br/><br/> * hem in het vizier krijgen<br/> [hem beginnen te zien]<br/> * in het vizier komen<br/> [gezien worden]<br/><br/><br/> * hem met open vizier bestrijden<br/> [openlijk]</div>"
vla|"<div class=""article""><div class=""k"">vla</div>vla<br/> * dik, vloeibaar nagerecht<br/>vb:we eten chocoladevla met slagroom<br/> * plat rond gebak met vruchten<br/>vb:wil je nog een stukje vla?<br/>synoniem: vlaai</div>"
vlaai|"<div class=""article""><div class=""k"">vlaai</div>vlaai<br/> * plat rond gebak met vruchten<br/>vb:de Limburgse vlaai is beroemd<br/>synoniem: vla</div>"
vlak|"<div class=""article""><div class=""k"">vlak</div>vlak<br/> * wat bij een vak of hobby hoort<br/>vb:op het financiÃ«le vlak heeft hij niets te vertellen<br/><br/> * problemen op het persoonlijke vlak<br/> [persoonlijke problemen]<br/><br/>synoniemen: gebied terrein<br/> * met een oppervlak zonder bobbels<br/>vb:Nederland is een vlak land<br/><br/> * met vlakke hand<br/> [met uitgestrekte, open hand]<br/> * de tafel moet vlak staan<br/> [horizontaal]<br/><br/>synoniemen: glad egaal<br/>tegenstelling: hobbelig<br/> * waar niets tussen zit<br/>vb:vlak na zijn verjaardag moest hij op reis<br/>synoniemen: onmiddellijk direct<br/> * zonder hoogte- of dieptepunten<br/>vb:haar stem klonk erg vlak</div>"
vlam|"<div class=""article""><div class=""k"">vlam</div>vlam<br/> * beweeglijke tong in vuur<br/>vb:de vlammen sloegen uit het dak<br/><br/> * vlam vatten<br/> [gaan branden]<br/> * de vlammen sloegen me uit<br/> [ik kreeg het heel warm/ kreeg het warm van spanning of verlegenheid]<br/><br/> * iemand op wie je verliefd bent<br/>vb:ze is een oude vlam van me</div>"
vlees|"<div class=""article""><div class=""k"">vlees</div>vlees<br/> * zacht weefsel om de botten van mens of dier<br/>vb:vlees van dieren dient vaak als voedsel<br/><br/> * goed in het vlees zitten<br/> [niet mager zijn]<br/> * je eigen vlees en bloed<br/> [je kinderen]<br/> * het is vlees noch vis<br/> [het hoort nergens bij]<br/> * ik wil weten wat voor vlees ik in de kuip heb<br/> [met wat voor mens ik te doen heb]</div>"
vleeswaren|"<div class=""article""><div class=""k"">vleeswaren</div>vleeswaren<br/> * van vlees gemaakt broodbeleg<br/>vb:worst en rosbief zijn vleeswaren</div>"
vlek|"<div class=""article""><div class=""k"">vlek</div>vlek<br/> * vuile plek<br/>vb:er zit een vlek in je jas<br/><br/> * vlekkeloos<br/> [zonder schuld]<br/><br/> * plek met een andere kleur dan de omgeving<br/>vb:ze heeft allemaal vlekken op haar huid<br/><br/> * een blinde vlek<br/> [iets wat je niet kunt leren of begrijpen]</div>"
vliegen|"<div class=""article""><div class=""k"">vliegen</div>vliegen<br/> * met vleugels door de lucht voortbewegen<br/>vb:alle vogels vliegen<br/><br/> * hij ziet ze vliegen<br/> [is gek]<br/> * erin vliegen<br/> [beetgenomen worden]<br/><br/> * in een vliegtuig ergens naar toe gaan<br/>vb:we vliegen naar Amerika<br/> * zich snel voortbewegen<br/>vb:hij vliegt naar voren<br/><br/> * in vliegende vaart<br/> [heel snel]<br/> * hem om de hals vliegen<br/> [enthousiast omhelzen]<br/> * in brand vliegen<br/> [beginnen te branden]<br/> * in de lucht vliegen<br/> [ontploffen]<br/> * eruit vliegen<br/> [ontslagen worden]<br/> * de tijd vliegt<br/> [gaat snel voorbij]<br/><br/>tegenstelling: kruipen</div>"
vliegtuig|"<div class=""article""><div class=""k"">vliegtuig</div>vliegtuig<br/> * toestel dat kan vliegen met mensen of goederen erin<br/>vb:dit vliegtuig is gebouwd door Fokker</div>"
vlijmscherp|"<div class=""article""><div class=""k"">vlijmscherp</div>vlijmscherp<br/> * heel erg scherp<br/>vb:hij had een vlijmscherp mes</div>"
vloeibaar|"<div class=""article""><div class=""k"">vloeibaar</div>vloeibaar<br/> * wat kan stromen, wat niet vast is<br/>vb:olie is een vloeibare stof</div>"
vloeistof|"<div class=""article""><div class=""k"">vloeistof</div>vloeistof<br/> * vloeibare stof<br/>vb:water is een vloeistof</div>"
vloer|"<div class=""article""><div class=""k"">vloer</div>vloer<br/> * grondvlak van een ruimte<br/>vb:wij hebben een vloer van planken<br/><br/> * de vloer met hem aanvegen<br/> [hem vernietigende kritiek geven]<br/> * bij iemand over de vloer komen<br/> [er regelmatig op bezoek komen]<br/> * je kunt er van de vloer eten<br/> [het is er heel erg schoon]</div>"
vlot|"<div class=""article""><div class=""k"">vlot</div>vlot<br/> * wat snel of gemakkelijk verloopt<br/>vb:ik werd vlot geholpen in die winkel<br/>tegenstelling: lijzig<br/> * gemakkelijk in de omgang<br/>vb:mijn nicht is een vlotte meid<br/>tegenstelling: stijf<br/> * leuk en modern<br/>vb:wat een vlot jasje draag je!<br/>tegenstelling: ouderwets<br/> * geheel van aan elkaar gebonden planken of stammen<br/>vb:met een vlot ging hij de rivier af</div>"
vluchten|"<div class=""article""><div class=""k"">vluchten</div>vluchten<br/> * snel weggaan om te ontkomen<br/>vb:deze mensen zijn gevlucht voor de oorlog</div>"
vlug|"<div class=""article""><div class=""k"">vlug</div>vlug<br/> * wat niet veel tijd kost<br/>vb:ik heb vlug gegeten<br/><br/> * vlug van begrip zijn<br/> [iet snel begrijpen]<br/> * zo vlug als water<br/> [heel erg vlug]<br/> * hem te vlug af zijn<br/> [het net iets eerder doen]<br/><br/>synoniem: snel<br/>tegenstellingen: langzaam traag</div>"
vochtig|"<div class=""article""><div class=""k"">vochtig</div>vochtig<br/> * een beetje nat<br/>vb:met een vochtige doek maak ik de tafel schoon</div>"
voelen|"<div class=""article""><div class=""k"">voelen</div>voelen<br/> * ervaren door je zintuigen te gebruiken<br/>vb:voel je hoe zacht deze stof is?<br/><br/> * voel je wat ik bedoel?<br/> [begrijp je dat?]<br/><br/> * het merken of ondervinden<br/>vb:hij voelt zich ziek<br/><br/> * zich ergens thuis voelen<br/> [je er op je gemak voelen]<br/><br/><br/> * ik voel er veel voor<br/> [ik vind het een goed idee]</div>"
voeren|"<div class=""article""><div class=""k"">voeren</div>voeren<br/> * in een bepaalde richting gaan<br/>vb:de trein voerde ons naar het zuiden<br/><br/> * dat voert te ver<br/> [dat gaat te ver, dan dwalen we te veel af]<br/><br/>synoniem: leiden<br/> * voedsel geven<br/>vb:heb je de kippen al gevoerd?<br/><br/> * iemand voeren<br/> [dingen zeggen terwijl je weet dat hij er boos door wordt]<br/> * hem dronken voeren<br/> [teveel alcohol laten drinken]<br/><br/>synoniem: voederen<br/> * er een binnenlaag in maken<br/>vb:deze jurk is helemaal gevoerd<br/><br/> * oorlog voeren<br/> [in oorlog zijn]<br/> * het woord voeren<br/> [iets zeggen]<br/> * een gesprek voeren<br/> [met iemand praten]</div>"
voertuig|"<div class=""article""><div class=""k"">voertuig</div>voertuig<br/> * toestel dat personen of goederen vervoert<br/>vb:een auto is een voertuig</div>"
voet|"<div class=""article""><div class=""k"">voet</div>voet<br/> * deel van je lichaam onderaan je been<br/>vb:ik heb mijn voeten nodig om te staan en te lopen<br/><br/> * we gaan te voet<br/> [lopend]<br/> * voetje voor voetje lopen<br/> [heel langzaam]<br/> * onder de voet gelopen worden<br/> [weggedrukt door een menigte]<br/> * hem op de voet volgen<br/> [van heel dichtbij]<br/> * hem voor de voeten lopen<br/> [in de weg lopen]<br/> * hij is weer op vrije voeten<br/> [uit de gevangenis]<br/> * je uit de voeten maken<br/> [vluchten]<br/> * daar kan ik niet mee uit de voeten<br/> [ik weet niet wat ik ermee moet doen]<br/> * dat heeft heel wat voeten in de aarde<br/> [kost veel moeite]<br/> * wij staan op goede voet met elkaar<br/> [gaan vriendschappelijk met elkaar om]<br/> * op voet van gelijkheid<br/> [als twee gelijken]<br/> * het op de oude voet voortzetten<br/> [op de oude manier]<br/> * voet bij stuk houden<br/> [niet toegeven]<br/> * een wit voetje halen<br/> [zorgen dat ze je aardig vinden]<br/> * hem iets voor de voeten gooien<br/> [iets verwijten]</div>"
voetballen|"<div class=""article""><div class=""k"">voetballen</div>voetballen<br/> * sport met twee groepen van elf spelers en een bal<br/>vb:Ajax schopte de bal in het doel van Feijenoord</div>"
voetganger|"<div class=""article""><div class=""k"">voetganger</div>voetganger<br/> * wie lopend aan het verkeer deelneemt<br/>vb:voetgangers hebben hier voorrang</div>"
vogel|"<div class=""article""><div class=""k"">vogel</div>vogel<br/> * persoon met bepaalde kenmerken<br/>vb:wat een rare vogel is die Jaap toch!<br/>synoniemen: type figuur<br/> * dier met vleugels, twee poten en snavel<br/>vb:er zit een vogel in de boom te fluiten<br/><br/> * de vogel is gevlogen<br/> [wie je moet hebben is ervandoor]<br/> * elk vogeltje zingt zoals het gebekt is<br/> [iedereen praat op zijn eigen manier]<br/> * beter Ã©Ã©n vogel in de hand dan tien in de lucht<br/> [beter tevreden zijn met een beetje dan verlangen naar iets dat je<br/>nooit krijgt]</div>"
vol|"<div class=""article""><div class=""k"">vol</div>vol<br/> * zonder dat er iets ontbreekt<br/>vb:zij wacht al een vol uur<br/><br/> * vol gas geven<br/> [het gaspedaal helemaal indrukken]<br/> * volle melk<br/> [waar geen room uit gehaald is]<br/> * met het volste recht<br/> [zeer terecht]<br/><br/>synoniemen: geheel compleet volledig totaal helemaal heel<br/>tegenstellingen: deel stuk part onderdeel element gedeelte<br/> * het bevat zoveel dat er niets bij kan<br/>vb:de beker zit helemaal vol<br/><br/> * er vol van zijn<br/> [over niets anders meer kunnen praten of denken]<br/><br/>tegenstelling: leeg<br/><br/> * in volle ernst<br/> [heel ernstig]<br/> * hem voor vol aanzien<br/> [hem serieus nemen]</div>"
